"Longitude","Latitude","Date","Survey_Type"
-77.03666,38.92651,2016-10-30,"transect"
-77.04414,38.93378,2017-08-11,"transect"
-77.04212,38.9236,2017-01-31,"transect"
-77.06425,38.90832,2010-08-06,"transect"
-77.05427,38.91584,2020-01-07,"transect"
-77.02809,38.95208,2014-12-13,"transect"
-77.00954,38.94348,2011-03-19,"transect"
-77.01531,38.95111,2011-12-23,"transect"
-77.02045,38.91729,2018-10-02,"transect"
-77.03713,38.91038,2020-01-18,"transect"
-77.01593,38.95136,2018-02-01,"transect"
-77.01048,38.94311,2010-11-09,"transect"
-77.01469,38.95669,2015-04-18,"transect"
-77.01671,38.94457,2018-10-31,"transect"
-77.05396,38.92081,2012-03-08,"transect"
-77.02778,38.91826,2011-09-20,"transect"
-77.00549,38.95172,2019-03-21,"transect"
-77.01438,38.90589,2018-01-23,"transect"
-77.06238,38.91208,2020-01-01,"transect"
-77.04991,38.9139,2016-02-17,"transect"
-77.00845,38.94081,2013-01-05,"transect"
-77.03635,38.94214,2012-07-17,"transect"
-77.06954,38.90601,2012-11-13,"transect"
-77.00783,38.94881,2010-07-30,"transect"
-77.02996,38.91414,2013-06-19,"transect"
-77.04835,38.92299,2014-12-29,"transect"
-77.01718,38.92772,2016-02-04,"transect"
-77.05801,38.91547,2010-10-16,"transect"
-77.03121,38.93693,2010-11-06,"transect"
-77.03651,38.94166,2013-03-22,"transect"
-77.06019,38.91147,2018-11-12,"transect"
-77.03978,38.91572,2017-06-08,"transect"
-77.0044,38.95196,2011-04-04,"transect"
-77.0457,38.92505,2010-06-21,"transect"
-77.03261,38.92238,2013-05-31,"transect"
-77.01484,38.90638,2014-04-02,"transect"
-77.02996,38.90444,2013-11-18,"transect"
-77.01095,38.94687,2012-06-28,"transect"
-77.01967,38.95693,2013-07-14,"transect"
-77.01219,38.93596,2016-10-21,"transect"
-77.03167,38.9339,2018-04-25,"transect"
-77.03417,38.90759,2019-12-09,"transect"
-77.05474,38.91572,2017-10-03,"transect"
-77.03838,38.90383,2014-04-17,"transect"
-77.05038,38.91778,2018-10-14,"transect"
-77.01438,38.95657,2017-12-08,"transect"
-77.00643,38.95281,2014-01-12,"transect"
-77.04383,38.92166,2018-02-26,"transect"
-77.02825,38.93354,2015-05-10,"transect"
-77.03651,38.90905,2010-02-20,"transect"
-77.01874,38.95742,2012-01-14,"transect"
-77.03323,38.94251,2012-08-22,"transect"
-77.03074,38.93002,2014-10-30,"transect"
-77.03058,38.93511,2016-09-01,"transect"
-77.01453,38.93402,2016-09-25,"transect"
-77.00378,38.95208,2013-04-09,"transect"
-77.03136,38.93548,2018-07-30,"transect"
-77.02965,38.92869,2019-04-11,"transect"
-77.04165,38.93136,2019-01-17,"transect"
-77.03245,38.92881,2010-06-28,"transect"
-77.01718,38.93596,2017-05-23,"transect"
-77.0471,38.92784,2011-08-13,"transect"
-77.01593,38.93645,2013-07-28,"transect"
-77.03432,38.90335,2011-04-24,"transect"
-77.06845,38.90601,2010-05-24,"transect"
-77.00923,38.93827,2019-05-25,"transect"
-77.0538,38.92069,2015-04-20,"transect"
-77.03541,38.90965,2015-04-27,"transect"
-77.01718,38.9482,2015-06-27,"transect"
-77.00487,38.95184,2017-06-22,"transect"
-77.01017,38.92942,2020-01-08,"transect"
-77.03806,38.93245,2019-03-05,"transect"
-77.02123,38.90541,2011-12-16,"transect"
-77.02606,38.93136,2010-03-23,"transect"
-77.02544,38.90953,2020-04-16,"transect"
-77.02591,38.90383,2013-11-15,"transect"
-77.01032,38.94227,2016-09-09,"transect"
-77.00752,38.95281,2012-11-20,"transect"
-77.00035,38.95269,2020-03-17,"transect"
-77.03448,38.90504,2011-11-17,"transect"
-77.0217,38.95414,2014-03-30,"transect"
-77.01484,38.95099,2012-04-06,"transect"
-77.01282,38.94639,2019-03-30,"transect"
-77.01079,38.9282,2010-02-17,"transect"
-77.03947,38.92541,2019-10-10,"transect"
-77.04975,38.92202,2011-03-04,"transect"
-77.01967,38.93766,2012-06-10,"transect"
-77.06331,38.91147,2013-06-05,"transect"
-77.02856,38.9333,2017-06-25,"transect"
-77.04399,38.91741,2013-01-03,"transect"
-77.01812,38.94566,2017-09-21,"transect"
-77.00908,38.94336,2018-01-20,"transect"
-77.03573,38.92711,2016-12-28,"transect"
-77.01048,38.93257,2010-01-21,"transect"
-77.03105,38.93148,2012-12-07,"transect"
-77.02715,38.90529,2020-02-21,"transect"
-77.0443,38.93342,2014-08-25,"transect"
-77.0256,38.93863,2015-07-09,"transect"
-77.01266,38.94445,2016-02-10,"transect"
-77.02279,38.92954,2018-01-12,"transect"
-77.03089,38.9476,2016-05-27,"transect"
-77.02871,38.90395,2015-08-27,"transect"
-77.03386,38.90735,2015-11-11,"transect"
-77.01843,38.94845,2018-02-15,"transect"
-77.01796,38.93875,2014-01-05,"transect"
-77.01718,38.95742,2019-10-24,"transect"
-77.01422,38.92517,2011-06-13,"transect"
-77.02731,38.94857,2019-07-21,"transect"
-77.03993,38.93875,2019-02-09,"transect"
-77.03931,38.93936,2017-10-09,"transect"
-77.03183,38.90322,2013-03-26,"transect"
-77.01765,38.94117,2018-02-20,"transect"
-77.03728,38.92251,2017-04-03,"transect"
-77.01734,38.94784,2016-11-26,"transect"
-77.00222,38.95305,2017-12-10,"transect"
-77.02871,38.95123,2015-04-02,"transect"
-77.03541,38.90698,2018-05-06,"transect"
-77.01266,38.93827,2017-12-19,"transect"
-77.01874,38.93887,2019-01-20,"transect"
-77.06362,38.90868,2013-05-16,"transect"
-77.05973,38.91317,2016-08-14,"transect"
-77.01547,38.9499,2010-02-15,"transect"
-77.04617,38.93148,2014-12-01,"transect"
-77.03744,38.91353,2010-06-24,"transect"
-77.00736,38.95148,2016-11-11,"transect"
-77.02949,38.95051,2012-07-11,"transect"
-77.04149,38.92832,2017-07-12,"transect"
-77.02186,38.95693,2017-08-25,"transect"
-77.03651,38.94214,2019-09-26,"transect"
-77.05396,38.92226,2019-04-05,"transect"
-77.06658,38.90905,2019-08-13,"transect"
-77.00814,38.92905,2016-06-08,"transect"
-77.02108,38.92251,2014-07-06,"transect"
-77.04882,38.91523,2014-09-12,"transect"
-77.06876,38.90759,2017-03-03,"transect"
-77.02388,38.91596,2014-10-17,"transect"
-77.01609,38.90747,2016-05-07,"transect"
-77.04367,38.91584,2019-07-29,"transect"
-77.04897,38.91426,2018-12-28,"transect"
-77.03744,38.91341,2012-11-09,"transect"
-77.05645,38.91487,2015-09-27,"transect"
-77.01609,38.90759,2012-06-11,"transect"
-77.00767,38.93863,2013-07-25,"transect"
-77.04243,38.93536,2012-02-05,"transect"
-77.03728,38.92602,2010-12-15,"transect"
-77.02606,38.95402,2017-02-23,"transect"
-77.02996,38.91256,2013-03-11,"transect"
-77.05396,38.91972,2013-01-29,"transect"
-77.03526,38.93257,2016-07-11,"transect"
-77.01266,38.92554,2014-03-17,"transect"
-77.03962,38.92881,2015-02-20,"transect"
-77.05895,38.91256,2018-02-25,"transect"
-77.03214,38.92784,2010-02-19,"transect"
-77.04586,38.92566,2015-12-12,"transect"
-77.00736,38.93693,2015-02-12,"transect"
-77.04352,38.93184,2013-09-14,"transect"
-77.02793,38.95208,2017-04-30,"transect"
-77.03635,38.91135,2018-03-30,"transect"
-77.01905,38.95051,2010-10-02,"transect"
-77.03495,38.90892,2015-04-26,"transect"
-77.05879,38.91135,2015-11-21,"transect"
-77.01749,38.95111,2013-08-03,"transect"
-77.04632,38.91984,2017-11-16,"transect"
-77.06689,38.90795,2014-08-26,"transect"
-77.05053,38.92626,2014-08-20,"transect"
-77.01609,38.9316,2011-03-28,"transect"
-77.01609,38.95705,2013-03-28,"transect"
-77.01687,38.94457,2018-04-19,"transect"
-77.04056,38.92044,2013-06-02,"transect"
-77.02451,38.9556,2011-11-18,"transect"
-77.01952,38.94663,2016-12-31,"transect"
-77.06752,38.90747,2010-05-13,"transect"
-77.00331,38.95281,2014-04-12,"transect"
-77.00923,38.94554,2012-03-04,"transect"
-77.00674,38.95184,2018-09-07,"transect"
-77.05209,38.91341,2013-12-20,"transect"
-77.00799,38.93814,2011-11-01,"transect"
-77.0577,38.91341,2011-02-04,"transect"
-77.04944,38.92845,2013-02-26,"transect"
-77.03682,38.93014,2010-02-02,"transect"
-77.01515,38.94469,2011-12-06,"transect"
-77.03635,38.90868,2015-11-10,"transect"
-77.01812,38.94299,2012-03-21,"transect"
-77.0651803128456,38.9095306393328,2010-01-01,"transect"
-77.0400895358907,38.9203226465336,2010-01-02,"transect"
-77.0184273123085,38.9576575989075,2010-01-07,"transect"
-77.0160896622816,38.9380228342696,2010-01-07,"transect"
-77.0433622459283,38.9227475908582,2010-01-09,"transect"
-77.0179597823031,38.941295672719,2010-01-15,"transect"
-77.0315181524589,38.946507659118,2010-01-20,"transect"
-77.0154662889411,38.9497801059081,2010-02-02,"transect"
-77.0167130356221,38.9292945265564,2010-02-05,"transect"
-77.0160896622816,38.9426290080371,2010-02-07,"transect"
-77.0209208056705,38.9375379564666,2010-02-12,"transect"
-77.0135961689196,38.9279609405097,2010-02-12,"transect"
-77.0106351455523,38.9542643246595,2010-02-13,"transect"
-77.0081416521903,38.9496589068692,2010-02-15,"transect"
-77.0519336293601,38.9168063300545,2010-02-15,"transect"
-77.0315181524589,38.9250512112012,2010-02-16,"transect"
-77.0319856824643,38.9460228393377,2010-02-17,"transect"
-77.0541154360518,38.9126835302186,2010-02-20,"transect"
-77.0132844822494,38.9393562311325,2010-02-20,"transect"
-77.0358817658424,38.9383864904461,2010-02-22,"transect"
-77.0195182156544,38.9178976193328,2010-02-23,"transect"
-77.0234142990325,38.9049223161158,2010-02-24,"transect"
-77.0388427892097,38.9394774477859,2010-02-24,"transect"
-77.0100117722118,38.9296582274906,2010-02-25,"transect"
-77.0160896622816,38.955112658454,2010-03-02,"transect"
-77.0365051391829,38.9177763657973,2010-03-03,"transect"
-77.0346350191614,38.9083179517006,2010-03-05,"transect"
-77.0410245959014,38.9347498447583,2010-03-09,"transect"
-77.030427249113,38.9126835302186,2010-03-10,"transect"
-77.0237259857027,38.9334163612794,2010-03-10,"transect"
-77.0095442422064,38.9256574146491,2010-03-18,"transect"
-77.0093883988713,38.9256574146491,2010-03-19,"transect"
-77.035414235837,38.9098944415826,2010-03-19,"transect"
-77.0686088662184,38.905892514285,2010-03-24,"transect"
-77.0502193526737,38.9191101432926,2010-03-26,"transect"
-77.0159338189465,38.9383864904461,2010-03-29,"transect"
-77.0539595927167,38.9162000509817,2010-04-05,"transect"
-77.007674122185,38.9305068557516,2010-04-05,"transect"
-77.0368168258531,38.9357196351767,2010-04-07,"transect"
-77.0179597823031,38.932204081814,2010-04-09,"transect"
-77.0101676155469,38.9463864544838,2010-04-11,"transect"
-77.0221675523515,38.9257786547171,2010-04-13,"transect"
-77.0326090558048,38.9363257474537,2010-04-14,"transect"
-77.0538037493816,38.9216563761682,2010-04-16,"transect"
-77.0271545390754,38.9100157085848,2010-04-18,"transect"
-77.0171805656275,38.9061350617556,2010-04-20,"transect"
-77.0271545390754,38.9488105077942,2010-04-20,"transect"
-77.0413362825717,38.9277184676257,2010-04-22,"transect"
-77.0078299655201,38.9348710692859,2010-04-22,"transect"
-77.0282454424213,38.9480833005048,2010-04-24,"transect"
-77.0684530228832,38.9064988814078,2010-04-26,"transect"
-77.0355700791721,38.926991044001,2010-04-27,"transect"
-77.019050685649,38.9433562712785,2010-04-27,"transect"
-77.0494401359981,38.914259923142,2010-04-29,"transect"
-77.0651803128456,38.909045566766,2010-04-29,"transect"
-77.0248168890486,38.9506284933779,2010-04-30,"transect"
-77.0294921891023,38.9311130125789,2010-05-03,"transect"
-77.0095442422064,38.9505072957897,2010-05-04,"transect"
-77.0146870722655,38.9341437190124,2010-05-05,"transect"
-77.0452323659498,38.9157150239942,2010-05-07,"transect"
-77.0181156256383,38.9494165081697,2010-05-14,"transect"
-77.0371285125234,38.9355984120997,2010-05-15,"transect"
-77.0460115826254,38.9226263456103,2010-05-18,"transect"
-77.0280895990862,38.9494165081697,2010-05-21,"transect"
-77.0284012857564,38.9514768706931,2010-05-29,"transect"
-77.0112585188928,38.9499013047398,2010-06-06,"transect"
-77.0436739325985,38.9244450025734,2010-06-06,"transect"
-77.0142195422602,38.9419017373356,2010-06-08,"transect"
-77.006427375504,38.9055286915253,2010-06-11,"transect"
-77.0156221322763,38.9508708879327,2010-06-11,"transect"
-77.051777786025,38.9199588977368,2010-06-12,"transect"
-77.0399336925556,38.927475993913,2010-06-21,"transect"
-77.0293363457672,38.9480833005048,2010-06-25,"transect"
-77.0126611089089,38.9383864904461,2010-06-26,"transect"
-77.0220117090163,38.9305068557516,2010-06-28,"transect"
-77.0134403255845,38.9066201542108,2010-07-02,"transect"
-77.0558297127382,38.9169275852475,2010-07-02,"transect"
-77.0134403255845,38.939235014272,2010-07-07,"transect"
-77.0301155624428,38.9044372120593,2010-07-08,"transect"
-77.0508427260142,38.9140174034328,2010-07-13,"transect"
-77.0375960425287,38.939235014272,2010-07-14,"transect"
-77.0263753223998,38.9228688358989,2010-07-14,"transect"
-77.0503751960089,38.9263848519491,2010-07-15,"transect"
-77.0217000223461,38.9522040431666,2010-07-15,"transect"
-77.007674122185,38.9315979343111,2010-07-17,"transect"
-77.030427249113,38.914138663391,2010-07-18,"transect"
-77.0291805024321,38.9134111005341,2010-07-18,"transect"
-77.0068949055093,38.9529312081795,2010-07-23,"transect"
-77.0687647095535,38.9056499659857,2010-07-27,"transect"
-77.0048689421527,38.9506284933779,2010-08-01,"transect"
-77.034167489156,38.9330526796155,2010-08-03,"transect"
-77.0497518226684,38.914138663391,2010-08-15,"transect"
-77.024037672373,38.9056499659857,2010-08-16,"transect"
-77.0626868194837,38.9117134248628,2010-08-17,"transect"
-77.0226350823568,38.9486893070974,2010-08-17,"transect"
-77.0255961057242,38.9313554738594,2010-08-18,"transect"
-77.034167489156,38.9048010404125,2010-08-20,"transect"
-77.0299597191077,38.932325310693,2010-08-21,"transect"
-77.0322973691345,38.9448107753809,2010-08-22,"transect"
-77.0176480956329,38.9232325697779,2010-08-26,"transect"
-77.0072065921796,38.9369318545503,2010-09-01,"transect"
-77.0224792390217,38.9203226465336,2010-09-10,"transect"
-77.0321415257994,38.9290520582309,2010-09-17,"transect"
-77.0188948423139,38.9568092955781,2010-09-19,"transect"
-77.0559855560733,38.9151087355981,2010-09-20,"transect"
-77.0539595927167,38.9216563761682,2010-09-27,"transect"
-77.0187389989788,38.9340224932416,2010-10-03,"transect"
-77.0234142990325,38.9541431332884,2010-10-07,"transect"
-77.0689205528886,38.9063776083975,2010-10-08,"transect"
-77.0171805656275,38.9435986907012,2010-10-09,"transect"
-77.0564530860787,38.9118346887574,2010-10-19,"transect"
-77.0073624355147,38.937053075348,2010-10-20,"transect"
-77.0572323027543,38.9160787945456,2010-10-23,"transect"
-77.0251285757188,38.903952104688,2010-10-31,"transect"
-77.0132844822494,38.9500225033643,2010-11-03,"transect"
-77.0318298391291,38.9462652496423,2010-11-07,"transect"
-77.0371285125234,38.9100157085848,2010-11-13,"transect"
-77.0301155624428,38.9303856237645,2010-11-16,"transect"
-77.0231026123622,38.9215351290555,2010-11-19,"transect"
-77.0056481588284,38.9505072957897,2010-11-20,"transect"
-77.024037672373,38.9157150239942,2010-11-25,"transect"
-77.0137520122548,38.9283246482816,2010-12-04,"transect"
-77.0118818922333,38.9452956034504,2010-12-07,"transect"
-77.063154349489,38.910500774522,2010-12-11,"transect"
-77.0145312289304,38.9502648999914,2010-12-16,"transect"
-77.0432064025932,38.9301431591687,2010-12-25,"transect"
-77.0157779756114,38.9077116001156,2010-12-27,"transect"
-77.0419596559122,38.9357196351767,2010-12-28,"transect"
-77.024037672373,38.9314767041888,2011-01-01,"transect"
-77.0078299655201,38.939235014272,2011-01-02,"transect"
-77.0157779756114,38.9192313945491,2011-01-11,"transect"
-77.0089208688659,38.9406896029218,2011-01-16,"transect"
-77.0174922522977,38.9283246482816,2011-01-20,"transect"
-77.0271545390754,38.941295672719,2011-01-20,"transect"
-77.0441414626039,38.9157150239942,2011-01-23,"transect"
-77.0125052655738,38.9318403939339,2011-01-28,"transect"
-77.0168688789573,38.9285671190935,2011-01-29,"transect"
-77.0093883988713,38.9354771888154,2011-01-31,"transect"
-77.0615959161378,38.9100157085848,2011-02-03,"transect"
-77.0123494222387,38.9404471735524,2011-02-04,"transect"
-77.0273103824106,38.9312342433228,2011-02-04,"transect"
-77.031673995794,38.9461440445936,2011-02-06,"transect"
-77.0502193526737,38.9273547567458,2011-02-11,"transect"
-77.0301155624428,38.9170488402333,2011-02-12,"transect"
-77.0640894094998,38.9103795083485,2011-02-14,"transect"
-77.0321415257994,38.9210501385331,2011-02-15,"transect"
-77.0315181524589,38.9290520582309,2011-02-19,"transect"
-77.0609725427973,38.9125622677743,2011-02-20,"transect"
-77.0121935789035,38.9499013047398,2011-02-21,"transect"
-77.0212324923407,38.9262636129171,2011-02-24,"transect"
-77.0232584556973,38.9490529085661,2011-02-28,"transect"
-77.0284012857564,38.9513556745555,2011-03-03,"transect"
-77.0078299655201,38.9303856237645,2011-03-05,"transect"
-77.0145312289304,38.9071052433513,2011-03-10,"transect"
-77.0539595927167,38.9170488402333,2011-03-11,"transect"
-77.0229467690271,38.9391137972043,2011-03-11,"transect"
-77.0259077923944,38.9049223161158,2011-03-14,"transect"
-77.0377518858638,38.9243237602262,2011-03-19,"transect"
-77.0358817658424,38.9077116001156,2011-03-22,"transect"
-77.0279337557511,38.9107433062476,2011-03-22,"transect"
-77.0115702055631,38.9475984915006,2011-03-28,"transect"
-77.0460115826254,38.9208076420287,2011-03-30,"transect"
-77.0217000223461,38.9389925799293,2011-04-03,"transect"
-77.0452323659498,38.9215351290555,2011-04-04,"transect"
-77.0357259225072,38.9176551120546,2011-04-08,"transect"
-77.0298038757725,38.9294157604084,2011-04-09,"transect"
-77.0090767122011,38.9353559653239,2011-04-19,"transect"
-77.0614400728027,38.910500774522,2011-04-22,"transect"
-77.0207649623353,38.9051648669011,2011-04-24,"transect"
-77.0103234588821,38.9278397041713,2011-04-26,"transect"
-77.0460115826254,38.9235963017921,2011-04-26,"transect"
-77.0661153728564,38.9078328708469,2011-05-07,"transect"
-77.0274662257457,38.9526888206709,2011-05-10,"transect"
-77.0405570658961,38.9233538139898,2011-05-13,"transect"
-77.0499076660035,38.9180188726611,2011-05-14,"transect"
-77.024037672373,38.9309917816278,2011-05-23,"transect"
-77.0106351455523,38.9244450025734,2011-05-24,"transect"
-77.0234142990325,38.908196681798,2011-05-25,"transect"
-77.024037672373,38.9158362810518,2011-05-30,"transect"
-77.0126611089089,38.9349922936062,2011-06-01,"transect"
-77.0301155624428,38.9489317082837,2011-06-04,"transect"
-77.0073624355147,38.9522040431666,2011-06-09,"transect"
-77.0082974955255,38.9410532454218,2011-06-12,"transect"
-77.0566089294138,38.9155937667293,2011-06-14,"transect"
-77.0633101928242,38.9089242981064,2011-06-15,"transect"
-77.0114143622279,38.9385077087572,2011-06-18,"transect"
-77.0254402623891,38.9355984120997,2011-06-21,"transect"
-77.0322973691345,38.9048010404125,2011-06-22,"transect"
-77.0269986957403,38.9531735948593,2011-06-24,"transect"
-77.0349467058316,38.9088030292396,2011-06-24,"transect"
-77.0477258593118,38.918988891829,2011-06-26,"transect"
-77.0100117722118,38.92492996989,2011-06-28,"transect"
-77.0257519490593,38.9423865852988,2011-06-29,"transect"
-77.0075182788498,38.9529312081795,2011-07-03,"transect"
-77.0481933893171,38.9187463882801,2011-07-05,"transect"
-77.0174922522977,38.9410532454218,2011-07-05,"transect"
-77.0184273123085,38.9468712717773,2011-07-07,"transect"
-77.0274662257457,38.904194658788,2011-07-07,"transect"
-77.0160896622816,38.9485681061933,2011-07-09,"transect"
-77.0171805656275,38.9508708879327,2011-07-11,"transect"
-77.0114143622279,38.9501437017815,2011-07-13,"transect"
-77.0322973691345,38.9243237602262,2011-07-21,"transect"
-77.0009728587746,38.9520828482725,2011-07-25,"transect"
-77.0407129092312,38.9351135177193,2011-07-26,"transect"
-77.0263753223998,38.9324465393648,2011-07-30,"transect"
-77.0188948423139,38.941174459174,2011-07-31,"transect"
-77.0326090558048,38.9244450025734,2011-08-03,"transect"
-77.0268428524052,38.9096519069565,2011-08-08,"transect"
-77.0375960425287,38.911470896452,2011-08-15,"transect"
-77.0290246590969,38.9484469050821,2011-08-16,"transect"
-77.0145312289304,38.943962318281,2011-08-16,"transect"
-77.0301155624428,38.9034669940022,2011-08-18,"transect"
-77.0349467058316,38.904194658788,2011-08-20,"transect"
-77.0101676155469,38.9506284933779,2011-08-21,"transect"
-77.0101676155469,38.9503860979942,2011-08-22,"transect"
-77.0360376091775,38.9152299936917,2011-08-29,"transect"
-77.0287129724267,38.9511132816586,2011-08-30,"transect"
-77.0394661625502,38.9137748828948,2011-08-31,"transect"
-77.0231026123622,38.9208076420287,2011-09-03,"transect"
-77.0472583293064,38.9227475908582,2011-09-07,"transect"
-77.0664270595266,38.9072265151185,2011-09-09,"transect"
-77.0343233324911,38.9279609405097,2011-09-12,"transect"
-77.0485050759874,38.9286883541887,2011-09-13,"transect"
-77.0182714689734,38.9357196351767,2011-09-13,"transect"
-77.0277779124159,38.9051648669011,2011-09-14,"transect"
-77.0266870090701,38.9107433062476,2011-09-16,"transect"
-77.0255961057242,38.9152299936917,2011-09-16,"transect"
-77.02029743233,38.9170488402333,2011-09-30,"transect"
-77.0134403255845,38.9290520582309,2011-10-04,"transect"
-77.0389986325448,38.9244450025734,2011-10-07,"transect"
-77.0282454424213,38.9317191642261,2011-10-07,"transect"
-77.0157779756114,38.9419017373356,2011-10-08,"transect"
-77.0433622459283,38.9218988697719,2011-10-08,"transect"
-77.059414109446,38.9112283672126,2011-10-10,"transect"
-77.0224792390217,38.9451743967438,2011-10-13,"transect"
-77.017803938968,38.9382652719278,2011-10-14,"transect"
-77.0073624355147,38.9380228342696,2011-10-15,"transect"
-77.0220117090163,38.9494165081697,2011-10-20,"transect"
-77.0340116458209,38.9255361743739,2011-10-24,"transect"
-77.0086091821957,38.9515980666235,2011-10-28,"transect"
-77.0157779756114,38.9502648999914,2011-10-29,"transect"
-77.0305830924482,38.9301431591687,2011-11-03,"transect"
-77.0217000223461,38.9222626086235,2011-11-05,"transect"
-77.0084533388606,38.9515980666235,2011-11-09,"transect"
-77.0229467690271,38.9520828482725,2011-11-11,"transect"
-77.0248168890486,38.9505072957897,2011-11-17,"transect"
-77.0298038757725,38.9355984120997,2011-11-23,"transect"
-77.0168688789573,38.9469924755826,2011-11-24,"transect"
-77.0360376091775,38.9267485678018,2011-11-27,"transect"
-77.0284012857564,38.918382631403,2011-11-28,"transect"
-77.0174922522977,38.9576575989075,2011-11-30,"transect"
-77.041647969242,38.9330526796155,2011-12-09,"transect"
-77.0369726691882,38.9271122817898,2011-12-19,"transect"
-77.054271279387,38.9168063300545,2011-12-20,"transect"
-77.0223233956866,38.9482045022378,2011-12-21,"transect"
-77.0128169522441,38.9477196940625,2011-12-23,"transect"
-77.0369726691882,38.9128047924558,2011-12-28,"transect"
-77.0474141726415,38.9148662187894,2011-12-28,"transect"
-77.034167489156,38.9279609405097,2012-01-01,"transect"
-77.0363492958477,38.911470896452,2012-01-02,"transect"
-77.0154662889411,38.949295308509,2012-01-02,"transect"
-77.0151546022709,38.9526888206709,2012-01-05,"transect"
-77.0079858088552,38.9528100145288,2012-01-05,"transect"
-77.0120377355684,38.9469924755826,2012-01-10,"transect"
-77.037907729199,38.9403259585569,2012-01-11,"transect"
-77.0675179628725,38.9083179517006,2012-01-12,"transect"
-77.0503751960089,38.9180188726611,2012-01-12,"transect"
-77.0100117722118,38.9535371733245,2012-01-14,"transect"
-77.0639335661646,38.9086817601656,2012-01-17,"transect"
-77.0078299655201,38.9295369940531,2012-01-18,"transect"
-77.0605050127919,38.9134111005341,2012-01-19,"transect"
-77.037907729199,38.9238387887656,2012-01-23,"transect"
-77.0117260488982,38.9429926405903,2012-01-30,"transect"
-77.0386869458746,38.932325310693,2012-01-31,"transect"
-77.0067390621742,38.9513556745555,2012-02-01,"transect"
-77.0566089294138,38.9168063300545,2012-02-02,"transect"
-77.0650244695105,38.9084392213961,2012-02-02,"transect"
-77.0093883988713,38.9532947878882,2012-02-08,"transect"
-77.0511544126845,38.9172913495834,2012-02-09,"transect"
-77.0305830924482,38.9130473163087,2012-02-11,"transect"
-77.0291805024321,38.9034669940022,2012-02-24,"transect"
-77.0282454424213,38.9318403939339,2012-02-28,"transect"
-77.0115702055631,38.9499013047398,2012-03-02,"transect"
-77.0090767122011,38.9265060907739,2012-03-06,"transect"
-77.0294921891023,38.9473560857551,2012-03-13,"transect"
-77.0234142990325,38.9159575379023,2012-03-15,"transect"
-77.041647969242,38.9257786547171,2012-03-20,"transect"
-77.0360376091775,38.9426290080371,2012-03-26,"transect"
-77.0079858088552,38.9511132816586,2012-03-29,"transect"
-77.0686088662184,38.9062563351801,2012-04-01,"transect"
-77.0123494222387,38.9222626086235,2012-04-03,"transect"
-77.0274662257457,38.9484469050821,2012-04-04,"transect"
-77.0120377355684,38.9496589068692,2012-04-05,"transect"
-77.0346350191614,38.9277184676257,2012-04-06,"transect"
-77.0534920627114,38.9187463882801,2012-04-07,"transect"
-77.0135961689196,38.9491741086412,2012-04-13,"transect"
-77.0450765226147,38.9233538139898,2012-04-23,"transect"
-77.0413362825717,38.9335375880862,2012-04-27,"transect"
-77.0252844190539,38.9083179517006,2012-04-28,"transect"
-77.0167130356221,38.9528100145288,2012-04-30,"transect"
-77.0199857456597,38.9174126039476,2012-05-05,"transect"
-77.0109468322226,38.9381440532024,2012-05-06,"transect"
-77.0173364089626,38.9482045022378,2012-05-08,"transect"
-77.0322973691345,38.9286883541887,2012-05-10,"transect"
-77.0637777228295,38.9085604908844,2012-05-11,"transect"
-77.0164013489519,38.9496589068692,2012-05-16,"transect"
-77.0176480956329,38.9312342433228,2012-05-17,"transect"
-77.0142195422602,38.9282034125648,2012-05-17,"transect"
-77.0181156256383,38.9277184676257,2012-05-19,"transect"
-77.0266870090701,38.932325310693,2012-05-22,"transect"
-77.0154662889411,38.9337800410783,2012-05-29,"transect"
-77.0036221954717,38.9520828482725,2012-06-06,"transect"
-77.0326090558048,38.9325677678293,2012-06-10,"transect"
-77.0514660993547,38.9174126039476,2012-06-11,"transect"
-77.0326090558048,38.9050435916121,2012-06-17,"transect"
-77.030427249113,38.9302643915702,2012-06-23,"transect"
-77.0291805024321,38.9425077967716,2012-06-30,"transect"
-77.0324532124696,38.9444471521529,2012-07-06,"transect"
-77.0544271227221,38.9194738964404,2012-07-08,"transect"
-77.0322973691345,38.927475993913,2012-07-09,"transect"
-77.0262194790647,38.9369318545503,2012-07-12,"transect"
-77.0374401991936,38.941295672719,2012-07-13,"transect"
-77.035414235837,38.941174459174,2012-07-13,"transect"
-77.0104793022172,38.9422653736189,2012-07-15,"transect"
-77.0279337557511,38.9145024420225,2012-07-16,"transect"
-77.068141336213,38.9078328708469,2012-07-21,"transect"
-77.0645569395051,38.9094093715018,2012-07-22,"transect"
-77.0315181524589,38.9289308237574,2012-07-24,"transect"
-77.0174922522977,38.9575364133393,2012-07-24,"transect"
-77.0193623723192,38.9575364133393,2012-07-27,"transect"
-77.0160896622816,38.9512344782107,2012-07-30,"transect"
-77.0330765858101,38.9254149338916,2012-08-01,"transect"
-77.0424271859176,38.9359620807091,2012-08-03,"transect"
-77.0040897254771,38.9511132816586,2012-08-04,"transect"
-77.0586348927704,38.914623701152,2012-08-06,"transect"
-77.0185831556436,38.9500225033643,2012-08-18,"transect"
-77.0296480324374,38.9495377076231,2012-08-27,"transect"
-77.0279337557511,38.9294157604084,2012-08-27,"transect"
-77.0078299655201,38.9312342433228,2012-08-27,"transect"
